qC	mC	cC	REFE
10355	25	0x92D5254B	0x00020000
10356	25	0x93D39D3D	0x00000000
10357	25	0x93D79098	0x00020000
10358	25	0x94C857DE	0x00000000
10359	25	0x94CCB1EA	0x00020000
10360	25	0x95C60976	0x00000000
10361	25	0x95CA0D58	0x00020000
10362	25	0x96CCB01B	0x00000000
10363	25	0x96D0A1DA	0x00020000
10364	25	0x97C96F76	0x00000000
10365	25	0x97CDC9EF	0x00020000
10366	25	0x98C9A536	0x00000000
10367	25	0x98CDDFD9	0x00020000
10368	25	0x99CC7DBE	0x00000000
10369	25	0x99D04AEF	0x00020000
10370	25	0x9AC6577E	0x00000000
10371	25	0x9ACA8999	0x00020000
10372	25	0x9BC30FD7	0x00000000
10373	25	0x9BC756CD	0x00020000
10374	25	0x9CC12FF2	0x00000000
10375	25	0x9CC4FB68	0x00020000
10376	25	0x9DBEA72D	0x00000000
10377	25	0x9DC2BACA	0x00020000
10378	25	0x9EB7C333	0x00000000
10379	25	0x9EBC0225	0x00020000
10380	25	0x9FACCA68	0x00000000
10381	25	0x9FB091BF	0x00020000
10382	25	0xA0AC15B7	0x00000000
10383	25	0xA0B03194	0x00020000
10384	25	0xA1AE650E	0x00000000
10385	25	0xA1B2BC82	0x00020000
10386	25	0xA2A76E32	0x00000000
10387	25	0xA2AB788B	0x00020000
10388	25	0xA3ADFDEC	0x00000000
10389	25	0xA3B201D6	0x00020000
10390	25	0xA4AFF121	0x00000000
10391	25	0xA4B429FD	0x00020000
10392	25	0xA5A5A2AB	0x00000000
10393	25	0xA5A9CC41	0x00020000
10394	25	0xA6AA924A	0x00000000
10395	25	0xA6AE96EA	0x00020000
10396	25	0xA7B10FFD	0x00000000
10397	25	0xA7B52940	0x00020000
10398	25	0xA8A89E16	0x00000000
10399	25	0xA8ACF47E	0x00020000
10400	25	0xA9A9AB90	0x00000000
10401	25	0xA9AD9C5E	0x00020000
10402	25	0xAAAFBE3C	0x00000000
10403	25	0xAAB3D2BC	0x00020000
10404	25	0xABA9BD53	0x00000000
10405	25	0xABAE24F2	0x00020000
10406	25	0xACA5C029	0x00000000
10407	25	0xACA9A97F	0x00020000
10408	25	0xADA51614	0x00000000
10409	25	0xADA8F46F	0x00020000
10410	25	0xAE9EB589	0x00000000
10411	25	0xAEA30EC3	0x00020000
10412	25	0xAF9D1904	0x00000000
10413	25	0xAFA1553A	0x00020000
10414	25	0xB0A401E9	0x00000000
10415	25	0xB0A7F4F9	0x00020000
10416	25	0xB1A59A9F	0x00000000
10417	25	0xB1A9E99F	0x00020000
10418	25	0xB2A3A12B	0x00000000
10419	25	0xB2A7E96D	0x00020000
10420	25	0xB3A3D771	0x00000000
10421	25	0xB3A7ABDF	0x00020000
10422	25	0xB4A4EB03	0x00000000
10423	25	0xB4A91FF6	0x00020000
10424	25	0xB5A51E45	0x00000000
10425	25	0xB5A982CC	0x00020000
10426	25	0xB6A3CB4D	0x00000000
10427	25	0xB6A7BF17	0x00020000
10428	25	0xB7AA51E2	0x00000000
10429	25	0xB7AE72DE	0x00020000
10430	25	0xB8A9D85A	0x00000000
10431	25	0xB8AE1D4C	0x00020000
10432	25	0xB99F32F6	0x00000000
10433	25	0xB9A328EE	0x00020000
10434	25	0xBAA1B153	0x00000000
10435	25	0xBAA5BDAE	0x00020000
10436	25	0xBBA85210	0x00000000
10437	25	0xBBACA898	0x00020000
10438	25	0xBCA3E582	0x00000000
10439	25	0xBCA82C0C	0x00020000
10440	25	0xBDAAB58E	0x00000000
10441	25	0xBDAEA5E1	0x00020000
10442	25	0xBEB0BD99	0x00000000
10443	25	0xBEB4F09F	0x00020000
10444	25	0xBFAF4A04	0x00000000
10445	25	0xBFB3BAC2	0x00020000
10446	25	0xC0B3D7A1	0x00000000
10447	25	0xC0B7EEA2	0x00020000
10448	25	0xC1C30A18	0x00000000
10449	25	0xC1C7267C	0x00020000
10450	25	0xC2C0C320	0x00000000
10451	25	0xC2C5310B	0x00020000
10452	25	0xC3C13BEF	0x00000000
10453	25	0xC3C54B5A	0x00020000
10454	25	0xC4C652FF	0x00000000
10455	25	0xC4CA361B	0x00020000
10456	25	0xC5C2CA66	0x00000000
10457	25	0xC5C729E3	0x00020000
10458	25	0xC6C16EA3	0x00000000
10459	25	0xC6C5A9EF	0x00020000
10460	25	0xC7C67199	0x00000000
10461	25	0xC7CA58DB	0x00020000
10462	25	0xC8C648CF	0x00000000
10463	25	0xC8CA8B67	0x00020000
10464	25	0xC9C32534	0x00000000
10465	25	0xC9C771CB	0x00020000
10466	25	0xCAC2B5EF	0x00000000
10467	25	0xCAC69FB4	0x00020000
10468	25	0xCBC7162D	0x00000000
10469	25	0xCBCB51F9	0x00020000
10470	25	0xCCC7B912	0x00000000
10471	25	0xCCCC2020	0x00020000
10472	25	0xCDC29373	0x00000000
10473	25	0xCDC67728	0x00020000
10474	25	0xCEC591B3	0x00000000
10475	25	0xCEC9A9D2	0x00020000
10476	25	0xCFC5411B	0x00000000
10477	25	0xCFC99270	0x00020000
10478	25	0xD0BC6266	0x00000000
10479	25	0xD0C06153	0x00020000
10480	25	0xD1C03E91	0x00000000
10481	25	0xD1C44BB2	0x00020000
10482	25	0xD2C3E98D	0x00000000
10483	25	0xD2C8249B	0x00020000
10484	26	0x00CCD5F1	0x00000000
10485	26	0x00D1041C	0x00020000
10486	26	0x01D31E6E	0x00000000
10487	26	0x01D71D94	0x00020000
10488	26	0x02D9C329	0x00000000
10489	26	0x02DDE59B	0x00020000
10490	26	0x03D2B80B	0x00000000
10491	26	0x03D716AE	0x00020000
10492	26	0x04D4FF61	0x00000000
10493	26	0x04D8FFE8	0x00020000
10494	26	0x05D80635	0x00000000
10495	26	0x05DBF40C	0x00020000
10496	26	0x06CF0BF1	0x00000000
10497	26	0x06D36643	0x00020000
10498	26	0x07CD6A94	0x00000000
10499	26	0x07D169D3	0x00020000
10500	26	0x08D124E5	0x00000000
10501	26	0x08D50DB7	0x00020000
10502	26	0x09D0B1BF	0x00000000
10503	26	0x09D5193C	0x00020000
10504	26	0x0ACF814C	0x00000000
10505	26	0x0AD3AF69	0x00020000
10506	26	0x0BD2DA50	0x00000000
10507	26	0x0BD6BB0A	0x00020000
10508	26	0x0CD259A8	0x00000000
10509	26	0x0CD6A785	0x00020000
10510	26	0x0DD4FB53	0x00000000
10511	26	0x0DD963BA	0x00020000
10512	26	0x0EDE1CDC	0x00000000
10513	26	0x0EE22611	0x00020000
10514	26	0x0FEADA3C	0x00000000
10515	26	0x0FEF2CCD	0x00020000
10516	26	0x10EDB532	0x00000000
10517	26	0x10F220BA	0x00020000
10518	26	0x11ED2B0D	0x00000000
10519	26	0x11F12900	0x00020000
10520	26	0x12F54C16	0x00000000
10521	26	0x12F98817	0x00020000
10522	26	0x14000D4E	0x00000000
10523	26	0x1404801D	0x00020000
10524	26	0x14FE0487	0x00000000
10525	26	0x1502100D	0x00020000
10526	26	0x1607EC26	0x00000000
10527	26	0x160BFF04	0x00020000
10528	26	0x170EBD5B	0x00000000
10529	26	0x17131061	0x00020000
10530	26	0x180A4EE5	0x00000000
10531	26	0x180E8E05	0x00020000
10532	26	0x19104D17	0x00000000
10533	26	0x191452FE	0x00020000
10534	26	0x1A186FBF	0x00000000
10535	26	0x1A1CA465	0x00020000
10536	26	0x1B147FEF	0x00000000
10537	26	0x1B18E902	0x00020000
10538	26	0x1C19CA39	0x00000000
10539	26	0x1C1DD4AB	0x00020000
10540	26	0x1D24A374	0x00000000
10541	26	0x1D28C4D4	0x00020000
10542	26	0x1E27C80A	0x00000000
10543	26	0x1E2C55DE	0x00020000
10544	26	0x1F2CBFDA	0x00000000
10545	26	0x1F30D5C6	0x00020000
10546	26	0x20350157	0x00000000
10547	26	0x2038FBDC	0x00020000
10548	26	0x2133C13D	0x00000000
10549	26	0x21382731	0x00020000
10550	26	0x22332E50	0x00000000
10551	26	0x223767C7	0x00020000
10552	26	0x23379EE1	0x00000000
10553	26	0x233B9783	0x00020000
10554	26	0x243DCC32	0x00000000
10555	26	0x24422BDE	0x00020000
10556	26	0x2542802E	0x00000000
10557	26	0x2546FA03	0x00020000
10558	26	0x2649674C	0x00000000
10559	26	0x264D57CB	0x00020000
10560	26	0x2751924A	0x00000000
10561	26	0x2755E4C0	0x00020000
10562	26	0x28528306	0x00000000
10563	26	0x2856DF56	0x00020000
10564	26	0x2950D4D8	0x00000000
10565	26	0x2954BEB9	0x00020000
10566	26	0x2A581245	0x00000000
10567	26	0x2A5C4F3A	0x00020000
10568	26	0x2B622F49	0x00000000
10569	26	0x2B66B5FB	0x00020000
10570	26	0x2C64A373	0x00000000
10571	26	0x2C68CB83	0x00020000
10572	26	0x2D73FC16	0x00000000
10573	26	0x2D782014	0x00020000
10574	26	0x2E7FF779	0x00000000
10575	26	0x2E846554	0x00020000
10576	26	0x2F7BD79D	0x00000000
10577	26	0x2F8012F2	0x00020000
10578	26	0x3082A7D9	0x00000000
10579	26	0x3086A3C8	0x00020000
10580	26	0x318AEEC4	0x00000000
10581	26	0x318F3268	0x00020000
10582	26	0x328AB33F	0x00000000
10583	26	0x328F3769	0x00020000
10584	26	0x33949E71	0x00000000
10585	26	0x3398B10D	0x00020000
10586	26	0x34A2D1E5	0x00000000
10587	26	0x34A6F321	0x00020000
10588	26	0x35A192F4	0x00000000
10589	26	0x35A60B14	0x00020000
10590	26	0x36A7931E	0x00000000
10591	26	0x36ABADCD	0x00020000
10592	26	0x37B60AFD	0x00000000
10593	26	0x37BA0C6E	0x00020000
10594	26	0x38B7169B	0x00000000
10595	26	0x38BB8E88	0x00020000
10596	26	0x39BB77F8	0x00000000
10597	26	0x39BFB8EA	0x00020000
10598	26	0x3AC9C753	0x00000000
10599	26	0x3ACDBEA1	0x00020000
10600	26	0x3BD23AEB	0x00000000
10601	26	0x3BD6AD18	0x00020000
10602	26	0x3CD3B9C5	0x00000000
10603	26	0x3CD82545	0x00020000
10604	26	0x3DD94876	0x00000000
10605	26	0x3DDD30EA	0x00020000
10606	26	0x3EDEDDF4	0x00000000
10607	26	0x3EE32943	0x00020000
10608	26	0x3FE706D2	0x00000000
10609	26	0x3FEB9FB0	0x00020000
10610	26	0x40ED5D44	0x00000000
10611	26	0x40F1631F	0x00020000
10612	26	0x41FB38EC	0x00000000
10613	26	0x41FF748F	0x00020000
10614	26	0x43024E9B	0x00000000
10615	26	0x4306CEC6	0x00020000
10616	26	0x44041076	0x00000000
10617	26	0x440834BE	0x00020000
10618	26	0x45130608	0x00000000
10619	26	0x45173FC8	0x00020000
10620	26	0x46237B89	0x00000000
10621	26	0x4627EA94	0x00020000
10622	26	0x4724EF7A	0x00000000
10623	26	0x47294019	0x00020000
10624	26	0x4832D493	0x00000000
10625	26	0x4836D6AC	0x00020000
10626	26	0x493D0B73	0x00000000
10627	26	0x49414D46	0x00020000
10628	26	0x4A3B1F47	0x00000000
10629	26	0x4A3F969C	0x00020000
10630	26	0x4B430C36	0x00000000
10631	26	0x4B472C15	0x00020000
10632	26	0x4C5613B6	0x00000000
10633	26	0x4C5A3F6C	0x00020000
10634	26	0x4D581BD0	0x00000000
10635	26	0x4D5CAA6D	0x00020000
10636	26	0x4E5E8BEE	0x00000000
10637	26	0x4E62AC10	0x00020000
10638	26	0x4F6CFE13	0x00000000
10639	26	0x4F710FFE	0x00020000
10640	26	0x50710ACF	0x00000000
10641	26	0x50757A10	0x00020000
10642	26	0x51744CEF	0x00000000
10643	26	0x51789264	0x00020000
10644	26	0x52827FFC	0x00000000
10645	26	0x5286933F	0x00020000
10646	26	0x538F4D4F	0x00000000
10647	26	0x5393C055	0x00020000
10648	26	0x549607EB	0x00000000
10649	26	0x549A840B	0x00020000
10650	26	0x559C4FBD	0x00000000
10651	26	0x55A044D0	0x00020000
10652	26	0x56A3752E	0x00000000
10653	26	0x56A7B33B	0x00020000
10654	26	0x57A70F04	0x00000000
10655	26	0x57AB86D3	0x00020000
10656	26	0x58AA7762	0x00000000
10657	26	0x58AE7DCA	0x00020000
10658	26	0x59B6022E	0x00000000
10659	26	0x59BA3482	0x00020000
10660	26	0x5ABA3EFE	0x00000000
10661	26	0x5ABE9AC9	0x00020000
10662	26	0x5BB352A9	0x00000000
10663	26	0x5BB74275	0x00020000
10664	26	0x5CB523ED	0x00000000
10665	26	0x5CB928F5	0x00020000
10666	26	0x5DB7992C	0x00000000
10667	26	0x5DBBE097	0x00020000
10668	26	0x5EB36762	0x00000000
10669	26	0x5EB7A627	0x00020000
10670	26	0x5FB9CB95	0x00000000
10671	26	0x5FBDCC22	0x00020000
10672	26	0x60C1ADC3	0x00000000
10673	26	0x60C5CCF4	0x00020000
10674	26	0x61B829FA	0x00000000
10675	26	0x61BC7F5C	0x00020000
10676	26	0x62B5E513	0x00000000
10677	26	0x62B9CF00	0x00020000
10678	26	0x63BAE46E	0x00000000
10679	26	0x63BEEE54	0x00020000
10680	26	0x64B56458	0x00000000
10681	26	0x64B9C1B1	0x00020000
10682	26	0x65AFA58C	0x00000000
10683	26	0x65B39A9C	0x00020000
10684	26	0x66B087C7	0x00000000
10685	26	0x66B46FD7	0x00020000
10686	26	0x67AC6E7A	0x00000000
10687	26	0x67B0C499	0x00020000
10688	26	0x68A7563C	0x00000000
10689	26	0x68AB5F4F	0x00020000
10690	26	0x69ABA003	0x00000000
10691	26	0x69AFA55B	0x00020000
10692	26	0x6AB3F6B0	0x00000000
10693	26	0x6AB84CED	0x00020000
10694	26	0x6BB5B325	0x00000000
10695	26	0x6BBA15DC	0x00020000
10696	26	0x6CB945EE	0x00000000
10697	26	0x6CBD3146	0x00020000
10698	26	0x6DBFC200	0x00000000
10699	26	0x6DC4145B	0x00020000
10700	26	0x6EBFD751	0x00000000
10701	26	0x6EC44435	0x00020000
10702	26	0x6FBEF2D2	0x00000000
10703	26	0x6FC2DF6A	0x00020000
10704	26	0x70C5A8F1	0x00000000
10705	26	0x70C9F106	0x00020000
10706	26	0x71D91B66	0x00000000
10707	26	0x71DDB33C	0x00020000
10708	26	0x72D6CBDB	0x00000000
10709	26	0x72DAD0EB	0x00020000
10710	26	0x73DD712A	0x00000000
10711	26	0x73E17A29	0x00020000
10712	26	0x74E62F6E	0x00000000
10713	26	0x74EA98B1	0x00020000
10714	26	0x75E83504	0x00000000
10715	26	0x75EC9A43	0x00020000
10716	26	0x76F9FF34	0x00000000
10717	26	0x76FE3D63	0x00020000
10718	26	0x78124DAC	0x00000000
10719	26	0x7816B5EA	0x00020000
10720	26	0x7917B030	0x00000000
10721	26	0x791C4367	0x00020000
10722	26	0x7A229264	0x00000000
10723	26	0x7A26A042	0x00020000
10724	26	0x7B2DED29	0x00000000
10725	26	0x7B320036	0x00020000
10726	26	0x7C2C36EE	0x00000000
10727	26	0x7C30BBD0	0x00020000
10728	26	0x7D388822	0x00000000
10729	26	0x7D3CD6C8	0x00020000
10730	26	0x7E51C8F1	0x00000000
10731	26	0x7E55F63B	0x00020000
10732	26	0x7F5DFEC4	0x00000000
10733	26	0x7F62A343	0x00020000
10734	26	0x806BE2FA	0x00000000
10735	26	0x80704ACB	0x00020000
10736	26	0x81790017	0x00000000
10737	26	0x817CE6CC	0x00020000
10738	26	0x827B290B	0x00000000
10739	26	0x827F9269	0x00020000
10740	26	0x8387D156	0x00000000
10741	26	0x838C6785	0x00020000
10742	26	0x84913107	0x00000000
10743	26	0x849531CD	0x00020000
10744	26	0x859E8BC2	0x00000000
10745	26	0x85A2EE84	0x00020000
10746	26	0x86A4E2C8	0x00000000
10747	26	0x86A951CC	0x00020000
10748	26	0x87A0F34A	0x00000000
10749	26	0x87A4E696	0x00020000
10750	26	0x88A71A3A	0x00000000
10751	26	0x88AB5A6E	0x00020000
10752	26	0x89B3FC5F	0x00000000
10753	26	0x89B85EEA	0x00020000
10754	26	0x8AAD7A6A	0x00000000
10755	26	0x8AB17B59	0x00020000
10756	26	0x8BB52B28	0x00000000
10757	26	0x8BB93605	0x00020000
10758	26	0x8CB923FD	0x00000000
10759	26	0x8CBD572B	0x00020000
10760	26	0x8DB2058C	0x00000000
10761	26	0x8DB645A5	0x00020000
10762	26	0x8EBA6F61	0x00000000
10763	26	0x8EBE85CF	0x00020000
10764	26	0x8FC7209D	0x00000000
10765	26	0x8FCB61E6	0x00020000
10766	26	0x90C6061F	0x00000000
10767	26	0x90CA831A	0x00020000
10768	26	0x91CEC6FF	0x00000000
10769	26	0x91D2D316	0x00020000
10770	26	0x92DDA927	0x00000000
10771	26	0x92E1D54F	0x00020000
10772	26	0x93DF9E44	0x00000000
10773	26	0x93E42B8E	0x00020000
10774	26	0x94E67532	0x00000000
10775	26	0x94EA946C	0x00020000
10776	26	0x95F50532	0x00000000
10777	26	0x95F90AC9	0x00020000
10778	26	0x96F5B7B5	0x00000000
10779	26	0x96FA1B50	0x00020000
10780	26	0x97FBFCF5	0x00000000
10781	26	0x9800637C	0x00020000
10782	26	0x990D1D74	0x00000000
10783	26	0x99112D99	0x00020000
10784	26	0x9A1A8AA6	0x00000000
10785	26	0x9A1F1641	0x00020000
10786	26	0x9B24EB12	0x00000000
10787	26	0x9B298195	0x00020000
10788	26	0x9C318A84	0x00000000
10789	26	0x9C359034	0x00020000
10790	26	0x9D3B4E4A	0x00000000
10791	26	0x9D3F974E	0x00020000
10792	26	0x9E43955A	0x00000000
10793	26	0x9E482AC1	0x00020000
10794	26	0x9F4BF35F	0x00000000
10795	26	0x9F500E8A	0x00020000
10796	26	0xA05B1280	0x00000000
10797	26	0xA05F3159	0x00020000
10798	26	0xA15D2336	0x00000000
10799	26	0xA16187F2	0x00020000
10800	26	0xA25D55EE	0x00000000
10801	26	0xA261817F	0x00020000
10802	26	0xA36BB9B2	0x00000000
10803	26	0xA36FEB9B	0x00020000
10804	26	0xA47BF8EC	0x00000000
10805	26	0xA48071AC	0x00020000
10806	26	0xA5804CA6	0x00000000
10807	26	0xA584BF2B	0x00020000
10808	26	0xA689E739	0x00000000
10809	26	0xA68DD6FD	0x00020000
10810	26	0xA7904C40	0x00000000
10811	26	0xA7948A8E	0x00020000
10812	26	0xA88E7CEC	0x00000000
10813	26	0xA892E0C7	0x00020000
10814	26	0xA99527D8	0x00000000
10815	26	0xA9995557	0x00020000
10816	26	0xAAA73CC1	0x00000000
10817	26	0xAAAB7A03	0x00020000
10818	26	0xABAE7FDA	0x00000000
10819	26	0xABB319C1	0x00020000
10820	26	0xACB6866E	0x00000000
10821	26	0xACBAA9BB	0x00020000
10822	26	0xADC5B136	0x00000000
10823	26	0xADC9BAE9	0x00020000
10824	26	0xAEC851A2	0x00000000
10825	26	0xAECCB21A	0x00020000
10826	26	0xAFCB15D9	0x00000000
10827	26	0xAFCF683E	0x00020000
10828	26	0xB0D892D7	0x00000000
10829	26	0xB0DCA968	0x00020000
10830	26	0xB1E35EC1	0x00000000
10831	26	0xB1E7C300	0x00020000
10832	26	0xB2E2E229	0x00000000
10833	26	0xB2E72EA8	0x00020000
10834	26	0xB3E4498D	0x00000000
10835	26	0xB3E82B15	0x00020000
10836	26	0xB4E7FCF8	0x00000000
10837	26	0xB4EC3D87	0x00020000
10838	26	0xB5F20BAE	0x00000000
10839	26	0xB5F69472	0x00020000
10840	26	0xB6F40333	0x00000000
10841	26	0xB6F8022E	0x00020000
10842	26	0xB7FEC0F6	0x00000000
10843	26	0xB8030326	0x00020000
10844	26	0xB90D74CD	0x00000000
10845	26	0xB911FCB5	0x00020000
10846	26	0xBA13F4C3	0x00000000
10847	26	0xBA1833BF	0x00020000
10848	26	0xBB2425A1	0x00000000
10849	26	0xBB284A48	0x00020000
10850	26	0xBC30D6B2	0x00000000
10851	26	0xBC3537CE	0x00020000
10852	26	0xBD3374DD	0x00000000
10853	26	0xBD37D4A5	0x00020000
10854	26	0xBE404F02	0x00000000
10855	26	0xBE44657F	0x00020000
10856	26	0xBF4ECD16	0x00000000
10857	26	0xBF531C21	0x00020000
10858	26	0xC04DB4EC	0x00000000
10859	26	0xC052229F	0x00020000
10860	26	0xC1553009	0x00000000
10861	26	0xC1593E37	0x00020000
10862	26	0xC26168FE	0x00000000
10863	26	0xC2658EF0	0x00020000
10864	26	0xC3680047	0x00000000
10865	26	0xC36CA07F	0x00020000
10866	26	0xC4705DCF	0x00000000
10867	26	0xC47483A4	0x00020000
10868	26	0xC579870A	0x00000000
10869	26	0xC57D78E8	0x00020000
10870	26	0xC67909A0	0x00000000
10871	26	0xC67D7131	0x00020000
10872	26	0xC77A912D	0x00000000
10873	26	0xC77ECD1F	0x00020000
10874	26	0xC8877DBD	0x00000000
10875	26	0xC88B880B	0x00020000
10876	26	0xC991194B	0x00000000
10877	26	0xC9957C22	0x00020000
10878	26	0xCA91E54F	0x00000000
10879	26	0xCA963F33	0x00020000
10880	26	0xCB96BFFE	0x00000000
10881	26	0xCB9AA638	0x00020000
10882	26	0xCC9CE278	0x00000000
10883	26	0xCCA12D0A	0x00020000
10884	26	0xCDA7FF27	0x00000000
10885	26	0xCDAC9884	0x00020000
10886	26	0xCEAE306D	0x00000000
10887	26	0xCEB23B6D	0x00020000
10888	26	0xCFBD6417	0x00000000
10889	26	0xCFC1B5AE	0x00020000
10890	26	0xD0C92BFB	0x00000000
10891	26	0xD0CDA2AD	0x00020000
10892	26	0xD1CC7390	0x00000000
10893	26	0xD1D0A327	0x00020000
10894	26	0xD2DB96D2	0x00000000
10895	26	0xD2DFA6DB	0x00020000
10896	27	0x00F4AC47	0x00000000
10897	27	0x00F8FFA2	0x00020000
10898	27	0x01F1B68F	0x00000000
10899	27	0x01F60241	0x00020000
10900	27	0x02FECF4C	0x00000000
10901	27	0x0302FA9A	0x00020000
10902	27	0x040FB4CC	0x00000000
10903	27	0x0413FB76	0x00020000
10904	27	0x0510F226	0x00000000
10905	27	0x0515824C	0x00020000
10906	27	0x061D31BB	0x00000000
10907	27	0x0621475E	0x00020000
10908	27	0x072E83EA	0x00000000
10909	27	0x0732BF2C	0x00020000
10910	27	0x08333F41	0x00000000
10911	27	0x0837C8B1	0x00020000
10912	27	0x093F3981	0x00000000
10913	27	0x0943820F	0x00020000
10914	27	0x0A558C6D	0x00000000
10915	27	0x0A59BBAF	0x00020000
10916	27	0x0B622FE7	0x00000000
10917	27	0x0B66BA76	0x00020000
10918	27	0x0C6AF417	0x00000000
10919	27	0x0C6F599F	0x00020000
10920	27	0x0D7CB3B3	0x00000000
10921	27	0x0D80C4D3	0x00020000
10922	27	0x0E885517	0x00000000
10923	27	0x0E8CCDF3	0x00020000
10924	27	0x0F8E0683	0x00000000
10925	27	0x0F927931	0x00020000
10926	27	0x1096D20E	0x00000000
10927	27	0x109ACDC6	0x00020000
10928	27	0x11A18015	0x00000000
10929	27	0x11A5E2B2	0x00020000
10930	27	0x12AFBF6D	0x00000000
10931	27	0x12B46C1F	0x00020000
10932	27	0x13B97415	0x00000000
10933	27	0x13BD8B83	0x00020000
10934	27	0x14CD74CB	0x00000000
10935	27	0x14D1D299	0x00020000
10936	27	0x15DB86CC	0x00000000
10937	27	0x15E00D4E	0x00020000
10938	27	0x16DCA97A	0x00000000
10939	27	0x16E0C64E	0x00020000
10940	27	0x17E46FF3	0x00000000
10941	27	0x17E87882	0x00020000
10942	27	0x18EBB8A0	0x00000000
10943	27	0x18F00DF7	0x00020000
10944	27	0x19E96999	0x00000000
10945	27	0x19EDAC5E	0x00020000
10946	27	0x1AF22470	0x00000000
10947	27	0x1AF6292E	0x00020000
10948	27	0x1BFCE286	0x00000000
10949	27	0x1C0111F6	0x00020000
10950	27	0x1CFC2396	0x00000000
10951	27	0x1D009BEF	0x00020000
10952	27	0x1E05C813	0x00000000
10953	27	0x1E09F16D	0x00020000
10954	27	0x1F165C07	0x00000000
10955	27	0x1F1A70A2	0x00020000
10956	27	0x200F3F1A	0x00000000
10957	27	0x201395D7	0x00020000
10958	27	0x210AE790	0x00000000
10959	27	0x210EEB9C	0x00020000
10960	27	0x2213408D	0x00000000
10961	27	0x2217475B	0x00020000
10962	27	0x2316CA28	0x00000000
10963	27	0x231B3F3E	0x00020000
10964	27	0x24197695	0x00000000
10965	27	0x241DBC2C	0x00020000
10966	27	0x252529AC	0x00000000
10967	27	0x25292B48	0x00020000
10968	27	0x26305D0B	0x00000000
10969	27	0x2634E36E	0x00020000
10970	27	0x2740C933	0x00000000
10971	27	0x27457A59	0x00020000
10972	27	0x284FB48F	0x00000000
10973	27	0x2853B7CE	0x00020000
10974	27	0x295BB017	0x00000000
10975	27	0x295FF4F6	0x00020000
10976	27	0x2A5EC036	0x00000000
10977	27	0x2A632FDC	0x00020000
10978	27	0x2B61A267	0x00000000
10979	27	0x2B65BB3B	0x00020000
10980	27	0x2C71E382	0x00000000
10981	27	0x2C762C74	0x00020000
10982	27	0x2D7FC3B1	0x00000000
10983	27	0x2D843502	0x00020000
10984	27	0x2E7C4AAB	0x00000000
10985	27	0x2E806250	0x00020000
10986	27	0x2F8828BD	0x00000000
10987	27	0x2F8C5283	0x00020000
10988	27	0x3095E5CE	0x00000000
10989	27	0x309A2D5A	0x00020000
10990	27	0x31904A25	0x00000000
10991	27	0x31947BE4	0x00020000
10992	27	0x32983D75	0x00000000
10993	27	0x329C4D5C	0x00020000
10994	27	0x33A54A71	0x00000000
10995	27	0x33A98058	0x00020000
10996	27	0x34A0D42E	0x00000000
10997	27	0x34A544B1	0x00020000
10998	27	0x35A8F85A	0x00000000
10999	27	0x35AD19FF	0x00020000
11000	27	0x36BB036E	0x00000000
11001	27	0x36BF326A	0x00020000
11002	27	0x37BED9AF	0x00000000
11003	27	0x37C3697C	0x00020000
11004	27	0x38C41993	0x00000000
11005	27	0x38C82F89	0x00020000
11006	27	0x39CFD6D3	0x00000000
11007	27	0x39D3D149	0x00020000
11008	27	0x3AD194D9	0x00000000
11009	27	0x3AD604C7	0x00020000
11010	27	0x3BDA7DE9	0x00000000
11011	27	0x3BDEF333	0x00020000
11012	27	0x3CEA6D34	0x00000000
11013	27	0x3CEE75FA	0x00020000
11014	27	0x3DF45645	0x00000000
11015	27	0x3DF8C6D8	0x00020000
11016	27	0x3EFBE089	0x00000000
11017	27	0x3F0067B2	0x00020000
11018	27	0x40049E15	0x00000000
11019	27	0x4008A0D6	0x00020000
11020	27	0x41112100	0x00000000
11021	27	0x41158B46	0x00020000
11022	27	0x421CDE4F	0x00000000
11023	27	0x4221661C	0x00020000
11024	27	0x431BF1B3	0x00000000
11025	27	0x431FE0F9	0x00020000
11026	27	0x44218DCF	0x00000000
11027	27	0x4425B938	0x00020000
11028	27	0x45265DF5	0x00000000
11029	27	0x452ABC3E	0x00020000
11030	27	0x4627AB87	0x00000000
11031	27	0x462BD8C6	0x00020000
11032	27	0x47385AA6	0x00000000
11033	27	0x473C9A79	0x00020000
11034	27	0x484AE752	0x00000000
11035	27	0x484F552F	0x00020000
11036	27	0x4950C6F0	0x00000000
11037	27	0x495544C4	0x00020000
11038	27	0x4A60DDCC	0x00000000
11039	27	0x4A64E097	0x00020000
11040	27	0x4B6A6F0D	0x00000000
11041	27	0x4B6E9543	0x00020000
11042	27	0x4C6622E8	0x00000000
11043	27	0x4C6A8BAA	0x00020000
11044	27	0x4D6E9DFD	0x00000000
11045	27	0x4D72AD39	0x00020000
11046	27	0x4E800CC8	0x00000000
11047	27	0x4E8435C6	0x00020000
11048	27	0x4F8352A1	0x00000000
11049	27	0x4F87DAB5	0x00020000
11050	27	0x508522E8	0x00000000
11051	27	0x5089367D	0x00020000
11052	27	0x518B1FF5	0x00000000
11053	27	0x518EFFED	0x00020000
11054	27	0x5282E553	0x00000000
11055	27	0x52871FF5	0x00020000
11056	27	0x5381B44E	0x00000000
11057	27	0x5385FEB6	0x00020000
11058	27	0x548EF7F3	0x00000000
11059	27	0x5492F604	0x00020000
11060	27	0x55963321	0x00000000
